Room_ID,Description,Number_of_Vertices,Shape_Type,Co-ordinates,Room_Length,Room_Width,Room_Height,Door_Width,Door_Height,Door_X_Position,Door_Y_Position,Door_Swing_Clearance,Toilet_Width,Toilet_Depth,Toilet_Height,Toilet_X_Position,Toilet_Y_Position,Toilet_X_End,Toilet_Y_End,Toilet_Rotation,Toilet_Front_Clearance,Toilet_Side_Clearance,Has_Toilet,Sink_Width,Sink_Depth,Sink_Height,Sink_X_Position,Sink_Y_Position,Sink_X_End,Sink_Y_End,Sink_Rotation,Sink_Front_Clearance,Sink_Side_Clearance,Has_Sink,Bathtub_Width,Bathtub_Depth,Bathtub_Height,Bathtub_X_Position,Bathtub_Y_Position,Bathtub_X_End,Bathtub_Y_End,Bathtub_Rotation,Bathtub_Entry_Clearance,Has_Bathtub,Bathtub_Front_Clearance,Bathtub_Side_Clearance,Room_Shape
B-026,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",81,71,102.18561214322564,30,84,24,0,30,28,19,15,-45.67814383937688,24.398887067735387,87,28,270,20.14781357083853,10,1,36,21,33,-10.490137083709474,26.72886038350915,21,36,180,27.590495494463944,10,1,0,0,0,-30.247319106506463,7.278269300708498,0,0,0,0,1,21.492920370588088,22.391261413117903,Rectangle
B-025,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",93,78,90.05716558589545,30,84,3,60,30,19,28,15,4.271273000881573,7.394663900056511,57,28,0,23.650073160711333,10,1,21,30,33,7.871730961428161,8.677078168455333,30,21,90,27.146406726374828,10,1,0,0,0,5.501903502842562,-74.78640485848037,0,0,90,0,0,23.17990215628026,20.34680958377086,Rectangle
B-013,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",78,77,91.45766384350472,30,84,0,3,30,28,19,15,-8.45080385448393,5.980405970763899,60,58,270,23.525502659922687,10,1,30,21,33,-15.006123411589469,3.946498979151249,60,30,180,26.07830613937155,10,1,0,0,0,-0.5914836063819529,-98.34688288501933,0,0,180,0,1,24.038439964209797,20.141720102325174,Rectangle
B-014,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",72,101,88.7575638362479,30,84,66,27,30,28,19,15,-13.649648452425415,10.058808052903537,28,28,270,23.60570967361437,10,1,30,21,33,-4.67808384444914,7.500431892325561,66,21,180,29.89946510075986,10,1,0,0,0,-17.77497560209156,-94.86559900024496,0,0,180,0,1,23.680527999512623,22.41968995268173,Rectangle
B-044,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",62,73,97.603408256317,30,84,3,0,30,19,28,15,8.076400277338346,7.493637793333793,60,58,0,22.38601459287942,10,1,21,30,33,38.98533775433959,-25.25439650289932,60,30,270,25.9348624385834,10,1,60,36,15,-63.93062305740345,-11.981775381056824,60,102,270,24,1,22.65447343197934,20.76103153935462,Rectangle
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",67,84,102.70161756255708,30,84,0,3,30,28,19,15,-11.264083778284537,18.661969741529862,100,28,270,23.368551484317145,10,1,36,21,33,8.263710395750186,9.973825422152611,36,72,0,27.44412343768973,10,1,60,36,15,-92.00379865459249,6.042726051537184,100,72,270,24,1,24.68781679535003,24.96068411920948,Rectangle
B-046,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",76,60,98.74023500558344,30,84,3,102,30,19,28,15,38.722762212189934,5.92947538625046,60,63,0,20.813905911067845,10,1,30,21,33,9.641937187687324,8.508805488079492,60,102,0,28.934599575801386,10,1,60,36,15,-64.35565027288818,5.138221316325457,60,36,270,24,0,23.104674166792652,21.646518978810786,Rectangle
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",97,91,102.69783232055286,30,84,33,72,30,19,28,15,10.144997890819084,9.883425062810812,28,64,0,23.012779675183523,10,1,36,21,33,1.5106147891115054,9.209996476945378,87,72,0,25.02590752813387,10,1,66,36,15,8.558861235763338,-6.19365571599141,66,36,90,24,1,23.355025817455903,23.066208769345373,Rectangle
B-031,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",61,62,102.90554722988882,30,84,0,24,30,19,28,15,25.78528082606207,9.685023530034416,28,87,0,21.01743024628835,10,1,36,21,33,7.160918285470473,6.897813423423242,36,21,0,28.144962519691223,10,1,0,0,0,8.324115074601545,-124.40225649211358,0,0,180,0,0,23.313454435156352,24.469368454530468,Rectangle
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",65,97,102.547264622469,30,84,3,57,30,28,19,15,-22.34933042771272,11.008169131736246,66,49,270,22.048480469988437,10,1,21,36,33,9.795970979974946,9.222919030297652,36,21,90,25.920804177512043,10,1,0,0,0,9.065830275548691,-8.537065246450071,0,0,90,0,0,23.411011588232157,21.0155119537581,Rectangle
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",86,67,96.25598668417328,30,84,66,3,30,28,19,15,-19.76675762116069,6.914468811692233,28,28,270,24.54382953857568,10,1,36,21,33,-24.79438198277943,6.1124565678388265,66,57,0,26.123790757409388,10,1,0,0,0,0.6603627655311977,6.343947205676006,0,0,0,0,1,22.53333483823465,24.59582973764333,Rectangle
B-033,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",76,67,94.37471690482684,30,84,69,0,30,19,28,15,5.155400159534727,6.182553087466293,63,60,0,22.403593397888795,10,1,21,30,33,8.890886384559217,14.624489670575764,102,60,90,28.491362467483142,10,1,60,36,15,7.744447548441515,-39.53379026200108,36,60,90,24,1,20.52404175037212,20.98945195854329,Rectangle
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",80,76,89.56126573059198,30,84,100,3,30,19,28,15,10.141347203581766,22.35188704274093,28,28,180,23.446322567792315,10,1,21,36,33,9.90113963630528,26.75195824096495,100,72,90,25.40228056473834,10,1,36,60,15,-2.5361052737453065,5.042058819183225,60,72,0,24,1,23.62096871436985,22.526719169429125,Rectangle
B-056,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""21,0 ;
87,0 ;
87,72 ;
0,72 ;
0,36 ;
21,36 ;
21,0""",82,69,95.8174887673235,30,84,24,72,30,28,19,15,-12.724909592149404,10.826237892628916,87,64,270,22.048792733983014,10,1,21,36,33,5.492183152631608,8.283134742764744,21,72,90,27.45999421996409,10,1,66,36,15,-90.91915261029196,1.5989828433016309,87,36,270,24,1,21.266183454152625,20.43384254963946,Rectangle
B-001,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",88,84,92.64338401928276,30,84,30,0,30,19,28,15,6.367197684645195,-17.4803274131544,27,60,180,23.01384963401545,10,1,21,30,33,9.925257117773189,2.870740569183006,66,60,90,27.1375877285242,10,1,0,0,0,7.742988967737682,-8.508874854939839,0,0,90,0,1,21.512409094642173,20.42104918070761,Rectangle
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",82,64,90.5175637654218,30,84,33,72,30,19,28,15,8.767172882845028,8.776005749570329,28,64,0,20.04476682387779,10,1,21,36,33,7.739713647828285,13.630311349130324,87,72,90,27.73911625066263,10,1,36,66,15,-6.474848114646544,-67.07182506703643,66,36,180,24,0,23.76300302593157,20.742540405320227,Rectangle
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",69,75,88.41314185476352,30,84,3,57,30,19,28,15,7.883492743002239,8.415141192768186,66,49,0,24.61725408160119,10,1,36,21,33,2.067400467862278,8.699682836823797,36,21,180,27.80534495421703,10,1,0,0,0,-100.5912030937353,3.868013167026189,0,0,270,0,1,20.51543636737955,24.57493169073282,Rectangle
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",71,91,88.59690603646304,30,84,27,66,30,19,28,15,9.671077445275031,18.48405450520233,28,28,180,22.27136671184071,10,1,21,30,33,7.76966903651026,8.375856902968946,21,66,90,25.56904012075689,10,1,36,60,15,-8.464420008833187,7.807864053718176,96,66,0,0,1,20.65474906567446,22.41759000788394,Rectangle
B-025,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",75,92,91.016792953647,30,84,3,60,30,19,28,15,7.562584296913757,7.620024494079117,57,28,0,24.291207904273755,10,1,21,30,33,-5.987552394990399,-10.025208922310654,30,21,270,28.45341682789796,10,1,0,0,0,-14.871223402852015,-87.07789966030258,0,0,180,0,1,21.98064054748277,23.12831536499109,Rectangle
B-054,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,72 ;
21,72 ;
21,36 ;
0,36 ;
0,0""",88,73,89.59788563952053,30,84,24,0,30,28,19,15,-6.910382573840945,11.215695836780998,87,28,270,24.515942520136598,10,1,21,36,33,5.698551922124674,27.09811656633656,21,36,90,26.727451213373392,10,1,66,36,15,-86.38119842351557,5.696201072019519,87,72,270,24,1,20.995086564478274,24.03228401374696,Rectangle
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",96,74,104.96110517645263,30,84,3,0,30,19,28,15,6.824527777590334,6.98017063225804,66,28,0,21.37760553548697,10,1,36,21,33,-18.182829286221004,8.408815087293181,36,57,180,29.43536980150049,10,1,0,0,0,6.5057756734074506,-77.98521861750919,0,0,90,0,0,20.77080184294843,22.9925803486692,Rectangle
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",90,96,91.4086668549502,30,84,102,3,30,28,19,15,7.394374151452059,8.785105439252249,63,60,90,20.50939809847978,10,1,30,21,33,-6.200057474634773,37.26163074027666,102,60,180,25.675105169521583,10,1,60,36,15,-93.49256939079046,12.918689738294098,36,60,270,24,0,23.67254254775482,22.907535137402103,Rectangle
B-038,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",74,85,88.60750343377286,30,84,0,69,30,28,19,15,29.089235776931268,7.37966470672052,60,64,270,20.52639033892452,10,1,30,21,33,23.267629686836514,6.866171609326345,60,102,180,28.8675169222538,10,1,60,36,15,-51.94467951831807,-1.821338149014018,60,36,270,24,1,20.611073217824924,22.850190859546217,Rectangle
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",99,71,88.63249308652229,30,84,0,3,30,19,28,15,22.121969815301384,24.65459189902298,100,28,180,23.98115553521033,10,1,36,21,33,7.908058273727583,8.373682848929048,36,72,0,27.007573166636256,10,1,60,36,15,-80.4488563362115,19.237463967148734,100,72,270,24,1,20.44525259921189,22.999562922044703,Rectangle
B-015,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",63,79,99.24485415494864,30,84,0,33,30,19,28,15,9.49304166304596,-15.96025019464481,60,28,180,22.41135178343294,10,1,21,30,33,5.891283243039401,7.690655051603327,60,66,90,26.105810096723683,10,1,0,0,0,-2.870406941641086,8.820111003058141,0,0,0,0,1,23.660131382416896,24.79407589919729,Rectangle
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",65,86,89.26637148512522,30,84,0,33,30,19,28,15,17.830323233423826,-43.44039964359429,28,28,180,24.26833038993356,10,1,21,36,33,26.739800408699207,-36.33565373709287,36,87,270,25.998198676657623,10,1,0,0,0,5.187006385090047,-124.5740467516878,0,0,180,0,1,22.64171069468686,20.94210729497008,Rectangle
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",82,89,103.34529788004154,30,84,27,0,30,19,28,15,9.76293478856449,7.16307375719322,28,58,0,22.11918581495714,10,1,30,21,33,-8.68573623444998,6.915460464559756,21,30,0,28.84915253113929,10,1,60,36,15,9.764966564429177,-60.93753131411441,96,60,90,0,1,24.60043968893736,24.2239442991463,Rectangle
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",78,78,88.76025573400449,30,84,57,3,30,19,28,15,6.950532589840685,-21.43757809918038,48,66,180,23.47525392223603,10,1,21,36,33,5.259568640577537,-2.632901230752032,21,36,270,25.740297020385608,10,1,0,0,0,-97.81241712239644,-7.43438219122345,0,0,270,0,1,23.6374946078737,24.18048810560629,Rectangle
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",83,92,89.7595688583701,30,84,3,0,30,28,19,15,30.110081443517306,6.847836640620694,28,100,270,24.79027577649841,10,1,36,21,33,7.33175130847447,6.949709483035644,72,36,0,27.996154592916582,10,1,36,60,15,8.901902400238189,6.86085251024567,72,100,0,24,1,22.836371888009296,22.39479626849541,Rectangle
B-015,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",80,66,95.54266960582488,30,84,0,33,30,28,19,15,-12.208051339311394,2.192204804873249,60,28,270,21.454307450983094,10,1,21,30,33,9.984122291128674,-1.317363700667853,60,66,90,27.75358508991711,10,1,0,0,0,9.066027614714438,-63.52970942809274,0,0,90,0,1,22.53256544159435,24.294183153050987,Rectangle
B-036,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",97,66,98.45780342802216,30,84,60,3,30,19,28,15,30.9081011421801,7.924162582713947,28,58,0,22.851642727317817,10,1,30,21,33,8.593333944804709,-2.3992388147508343,21,30,180,25.6874425561526,10,1,60,36,15,-64.97362604268618,0.3648353563589426,60,102,270,24,1,20.852134171112635,22.773355566097827,Rectangle
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",96,61,102.36810485982171,30,84,57,3,30,28,19,15,-15.909134220497522,7.888597332705716,48,66,270,21.68526440864905,10,1,21,36,33,5.010387646900585,4.57058249952668,21,36,90,28.00293681325035,10,1,0,0,0,-17.841657616255024,-102.4879373732245,0,0,180,0,1,23.630795222263146,23.94681386092145,Rectangle
B-016,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",61,67,104.3402073670573,30,84,60,33,30,19,28,15,8.435388312353117,9.09695958763612,28,28,0,23.35732041926604,10,1,21,30,33,9.754890895995333,4.824050033612828,21,66,90,29.912314457364257,10,1,0,0,0,-13.482152866423064,9.50870479630274,0,0,0,0,0,21.17565166343636,21.807181123930118,Rectangle
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",62,62,92.8672294821708,30,84,36,24,30,28,19,15,3.4596079941701774,-3.4161472464814207,28,87,270,20.78512105270252,10,1,36,21,33,2.898411868103224,-18.780244390610846,36,21,180,29.12091493923201,10,1,0,0,0,1.1680606388484875,6.550080189623408,0,0,0,0,1,23.567939996254463,21.51938107368514,Rectangle
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",99,65,93.86204921890544,30,84,39,66,30,28,19,15,-9.41011749288052,14.428219911611006,96,28,270,22.349500939995195,10,1,30,21,33,8.610895039526167,30.13269376236249,96,66,180,26.827233231025183,10,1,36,60,15,-6.020901462937129,7.1804818459216015,36,66,0,0,1,22.65103472152187,21.74138384494296,Rectangle
B-002,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",75,79,104.409215042228,30,84,66,3,30,19,28,15,5.897274463495118,8.657254730157016,27,60,0,24.717237386139104,10,1,21,30,33,9.892923017623517,10.894423690691584,66,60,90,27.59970697816372,10,1,0,0,0,7.475569746569725,-64.20141980786744,0,0,90,0,0,20.09290989801675,22.238929198946018,Rectangle
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",65,79,89.91970325162322,30,84,3,0,30,28,19,15,-13.696282099194956,10.710133253857546,57,60,270,22.94982263195922,10,1,21,30,33,7.951852759365205,-6.630696887116762,30,60,270,25.039639275292785,10,1,0,0,0,1.0989060606224,5.742971822162204,0,0,0,0,1,20.12622292615559,23.86807680590269,Rectangle
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",70,60,94.205243517076,30,84,39,0,30,28,19,15,6.417553507175489,-2.1678667865092915,64,100,90,20.998693879355955,10,1,21,36,33,40.98579967100213,-4.426933645720569,21,36,270,26.2985541768346,10,1,36,60,15,11.050252388537812,5.902626110763369,36,100,0,24,1,22.61220601166753,24.292619154846967,Rectangle
B-026,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",95,83,94.52012780476517,30,84,24,0,30,28,19,15,9.701947041729404,8.130196653319526,87,28,90,20.444879953929316,10,1,36,21,33,-20.00265625442817,29.296527862071983,21,36,180,28.85076460857653,10,1,0,0,0,-43.34237452453776,-71.47896758585608,0,0,180,0,1,22.791139645604503,23.35362066486872,Rectangle
B-007,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",62,86,98.39425248576158,30,84,0,3,30,19,28,15,3.8751997214310254,5.177543170489735,59,60,0,20.052015596416915,10,1,21,30,33,5.32407313854409,28.506567160001357,30,60,90,28.21329522435631,10,1,36,60,15,4.4107386876135575,5.333192140929462,102,60,0,24,1,23.447307419442105,20.157728951934725,Rectangle
B-037,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",73,75,92.84179525426204,30,84,60,69,30,19,28,15,27.308239707581308,-13.516419561961886,28,64,180,23.39264734383365,10,1,30,21,33,7.877632362610508,7.864930141781547,21,102,0,28.66957767094995,10,1,36,60,15,14.74956854057018,6.718842789430584,60,36,0,24,1,23.96169557652383,20.236873684490718,Rectangle
B-044,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",99,72,90.8763089568742,30,84,3,0,30,19,28,15,28.539549632368207,-18.21597079868794,60,58,180,23.54528822212789,10,1,21,30,33,47.06827651786043,5.666393750107334,60,30,270,26.808950369222405,10,1,36,60,15,9.115500871127152,5.240012288534924,60,102,0,24,1,23.018693509623933,24.122081315712837,Rectangle
B-018,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",71,99,95.85367034850692,30,84,33,57,30,28,19,15,-25.032281959286085,13.437153477240646,28,49,270,22.27789951998669,10,1,21,36,33,-8.852465880919446,-17.182275037420347,66,21,270,26.84105596407835,10,1,0,0,0,-17.908037096951787,-93.83148381005,0,0,180,0,1,24.18204255163576,22.753816233324983,Rectangle
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",72,94,105.00897733493052,30,84,36,24,30,19,28,15,13.29391300942823,5.170709784041994,28,87,0,20.882582255987906,10,1,21,36,33,24.42058392319464,-5.245405624503258,36,21,270,29.99702852268281,10,1,0,0,0,8.125413437573727,-87.9061396844759,0,0,90,0,1,21.79780930936328,22.558187950563287,Rectangle
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",72,66,102.4372439083,30,84,36,24,30,19,28,15,33.05588368084321,-44.216901643330026,28,87,180,20.096519761369606,10,1,21,36,33,32.76070891783174,-9.88192575252183,36,21,270,25.478724767305582,10,1,0,0,0,6.015799984520618,-5.222677736477835,0,0,90,0,1,21.26785150967225,20.44569200650873,Rectangle
B-034,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",89,70,98.79574788112409,30,84,3,60,30,19,28,15,8.374852491093712,18.69252634401662,58,28,180,24.41318367351604,10,1,21,30,33,9.45466238302571,15.041484270593235,30,21,90,26.463589538370133,10,1,36,60,15,-21.893653387547616,8.981014100525956,102,60,0,24,1,24.38782761473302,24.155619105072788,Rectangle
B-043,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",84,76,87.49092457522731,30,84,27,0,30,19,28,15,25.30056607492055,-15.804136210254985,28,58,180,22.76275337371534,10,1,21,30,33,9.822863165223575,8.169197278416906,21,30,90,25.259930389629773,10,1,36,60,15,8.563387429769378,-96.46232266364756,60,102,180,24,1,21.357297647081907,24.201064949510283,Rectangle
B-039,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",81,100,94.7117741472165,30,84,0,3,30,19,28,15,30.83086467866174,-15.236517580257026,60,58,180,21.553983413994445,10,1,21,30,33,8.625899661442624,4.800618985679074,60,30,90,29.693407787219748,10,1,60,36,15,5.645667374429896,-84.38398019649573,60,102,90,24,1,21.022157643922064,20.917561397545,Rectangle
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",90,87,88.0547479908184,30,84,3,0,30,28,19,15,-20.58853955902921,11.939923737846112,66,28,270,23.49539615753986,10,1,21,36,33,7.841624670534482,8.004416424531996,36,57,90,27.904929593619435,10,1,0,0,0,7.719180615407615,-62.43361884878828,0,0,90,0,1,20.677238470725698,23.64202197060949,Rectangle
B-031,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",96,81,97.05223485540104,30,84,0,24,30,19,28,15,26.614816043538337,-39.6678880977393,28,87,180,24.849708040214967,10,1,21,36,33,6.466088377804632,-13.367666450052129,36,21,90,27.29842130805593,10,1,0,0,0,-75.21759027716956,-23.08891935644348,0,0,270,0,0,21.733661053607182,24.994786472950487,Rectangle
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",80,67,97.70968582025732,30,84,3,0,30,28,19,15,-16.916498497974654,4.564708879305117,57,60,270,23.321094361881777,10,1,30,21,33,-14.191017298125388,1.326820061094705,30,60,180,29.380915213924947,10,1,0,0,0,-97.29161828425364,-4.669081925859718,0,0,270,0,1,22.657462443431815,23.84604676749923,Rectangle
B-009,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,36 ;
66,36 ;
66,72 ;
0,72 ;
0,0""",63,84,95.58121160907038,30,84,33,0,30,28,19,15,-0.2931126209701826,10.37908284055932,28,28,270,23.700343654681383,10,1,36,21,33,-1.1749715591041188,26.55739250814165,87,36,180,25.09957570303603,10,1,36,60,15,2.4981597075652946,-75.82782990171337,60,72,180,24,0,22.871002413817777,22.85424384998747,Rectangle
B-027,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",71,69,88.61958261839088,30,84,33,36,30,19,28,15,7.220412671438612,2.467267746546621,28,28,180,24.19427379940918,10,1,21,36,33,-26.51236590676352,0.0324384142009339,87,36,270,29.483927045113013,10,1,0,0,0,9.43531909869429,-27.48490292378303,0,0,90,0,0,20.800521343807915,22.943688200634035,Rectangle
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",63,99,91.77723192947366,30,84,27,66,30,19,28,15,9.323552691862172,8.554268498863852,28,28,0,24.54247453799582,10,1,30,21,33,-14.044159271248562,40.23640749281082,21,66,180,29.84473292757672,10,1,60,36,15,-92.3940845651794,14.25483695197646,96,66,270,0,1,24.269684452073456,24.743994797128025,Rectangle
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",79,83,90.82523954557708,30,84,102,3,30,28,19,15,-23.879967381251344,21.685576649198573,63,60,270,22.947146808905487,10,1,21,30,33,6.295751835328607,40.97792479453379,102,60,90,28.66850730857186,10,1,60,36,15,6.747808812008975,-3.87450731260523,36,60,90,24,1,21.291538467670648,21.23407313332133,Rectangle
