Room_ID,Description,Number_of_Vertices,Shape_Type,Co-ordinates,Room_Length,Room_Width,Room_Height,Door_Width,Door_Height,Door_X_Position,Door_Y_Position,Door_Swing_Clearance,Toilet_Width,Toilet_Depth,Toilet_Height,Toilet_X_Position,Toilet_Y_Position,Toilet_X_End,Toilet_Y_End,Toilet_Rotation,Toilet_Front_Clearance,Toilet_Side_Clearance,Has_Toilet,Sink_Width,Sink_Depth,Sink_Height,Sink_X_Position,Sink_Y_Position,Sink_X_End,Sink_Y_End,Sink_Rotation,Sink_Front_Clearance,Sink_Side_Clearance,Has_Sink,Bathtub_Width,Bathtub_Depth,Bathtub_Height,Bathtub_X_Position,Bathtub_Y_Position,Bathtub_X_End,Bathtub_Y_End,Bathtub_Rotation,Bathtub_Entry_Clearance,Has_Bathtub,Bathtub_Exists
B-054,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,72 ;
21,72 ;
21,36 ;
0,36 ;
0,0""",71.67852512209008,88.51880937169233,103.61121817437794,30,84,24,0,30,19,28,15,71.67852512209008,9.0,87,28,0,30,9,1,36,21,33,0.0,0.0,21,36,90,35,0,1,36,66,15,21.0,0.0,87,72,270,24,1,1
B-016,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",60.74239030574091,63.20542005556107,93.50796431173325,30,84,60,33,30,19,28,15,60.74239030574091,9.0,28,28,270,30,9,1,30,21,33,0.0,63.20542005556107,21,66,180,35,0,1,0,0,0,0.0,0.0,0,0,180,0,0,1
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",58.22827924422915,65.52693254587234,102.74125598711366,30,84,3,0,30,19,28,15,38.0,0.0,66,28,0,30,9,1,36,21,33,0.0,0.0,36,57,180,35,0,1,0,0,0,58.22827924422915,0.0,0,0,90,0,0,1
B-049,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",72.05615147016248,100.45551809960875,98.99384385409898,30,84,0,39,30,19,28,15,0.0,45.0,100,64,180,30,9,1,36,21,33,72.05615147016248,0.0,36,21,180,35,0,1,36,60,15,40.0,0.0,100,36,180,24,1,1
B-036,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",102.14520110232586,57.72238736316914,105.18964524557994,30,84,60,3,30,19,28,15,102.14520110232586,39.0,28,58,90,30,9,1,30,21,33,0.0,0.0,21,30,0,35,0,1,36,60,15,102.14520110232586,66.0,60,102,270,24,1,1
B-002,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",65.62606411094056,66.30238495656933,100.79006874520161,30,84,66,3,30,19,28,15,8.0,66.30238495656933,27,60,90,30,9,1,30,21,33,36.0,66.30238495656933,66,60,90,35,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",54.76439198592903,109.20528321375745,94.71773305124218,30,84,102,3,30,19,28,15,54.76439198592903,32.0,63,60,90,30,9,1,30,21,33,54.76439198592903,39.0,102,60,180,35,0,1,36,60,15,86.14939750475114,0.0,36,60,90,24,1,1
B-003,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",59.541753926057126,72.23173109289597,92.87855339296522,30,84,33,0,30,19,28,15,0.0,72.23173109289597,28,28,0,30,9,1,36,21,33,30.0,0.0,66,57,90,35,0,1,0,0,0,26.78576072597308,72.23173109289597,0,0,90,0,0,1
B-018,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",56.04433046610387,59.924788876320214,105.27778187882558,30,84,33,57,30,19,28,15,56.04433046610387,30.0,28,49,90,30,9,1,36,21,33,30.0,59.924788876320214,66,21,270,35,0,1,0,0,0,0.0,59.924788876320214,0,0,0,0,0,1
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",76.86354562539462,87.27053366510137,96.49129632315706,30,84,33,72,30,19,28,15,76.86354562539462,45.0,28,64,0,30,9,1,36,21,33,66.0,87.27053366510137,87,72,90,35,0,1,36,66,15,76.86354562539462,0.0,66,36,90,24,1,1
B-041,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",63.439462889306355,95.38468056832285,86.78840967140478,30,84,0,27,30,19,28,15,39.0,95.38468056832285,58,28,90,30,9,1,30,21,33,0.0,95.38468056832285,30,21,90,35,0,1,36,60,15,63.439462889306355,0.0,102,60,270,24,1,0
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",70.75834222411544,94.17659944259238,94.615394593303,30,84,100,3,30,19,28,15,0.0,94.17659944259238,28,28,270,30,9,1,36,21,33,0.0,51.0,100,72,90,35,0,1,36,60,15,70.75834222411544,36.0,60,72,270,24,1,1
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",74.4027025449638,109.44006455224489,93.04259888675129,30,84,100,3,30,19,28,15,0.0,109.44006455224489,28,28,90,30,9,1,36,21,33,0.0,51.0,100,72,180,35,0,1,36,60,15,74.4027025449638,36.0,60,72,90,24,1,1
B-013,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",63.95034393689531,59.230967050142,86.85329071385644,30,84,0,3,30,19,28,15,63.95034393689531,39.0,60,58,0,30,9,1,30,21,33,39.0,59.230967050142,60,30,270,35,0,1,0,0,0,0.0,0.0,0,0,180,0,0,0
B-041,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",56.44965716917564,99.95413647656905,103.20824308142731,30,84,0,27,30,19,28,15,39.0,0.0,58,28,0,30,9,1,30,21,33,0.0,99.95413647656905,30,21,90,35,0,1,36,60,15,83.34729778055281,0.0,102,60,90,24,1,1
B-049,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",74.91200624928031,102.12297150435626,103.03932573656391,30,84,0,39,30,19,28,15,0.0,45.0,100,64,90,30,9,1,36,21,33,0.0,0.0,36,21,90,35,0,1,36,60,15,74.91200624928031,0.0,100,36,90,24,1,0
B-037,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",108.25889242183531,62.19265145670114,93.37083577804424,30,84,60,69,30,19,28,15,0.0,0.0,28,64,0,30,9,1,30,21,33,108.25889242183531,72.0,21,102,0,35,0,1,36,60,15,0.0,62.19265145670114,60,36,0,24,1,1
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",54.53523257887568,98.95903600603383,86.84608306972508,30,84,102,3,30,19,28,15,44.0,98.95903600603383,63,60,270,30,9,1,30,21,33,54.53523257887568,39.0,102,60,90,35,0,1,36,60,15,0.0,98.95903600603383,36,60,180,24,1,0
B-020,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",65.01925118139096,57.68016818398783,89.57402940307058,30,84,0,33,30,19,28,15,65.01925118139096,0.0,28,28,270,30,9,1,36,21,33,65.01925118139096,30.0,57,66,90,35,0,1,0,0,0,0.0,57.68016818398783,0,0,0,0,0,1
B-036,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",109.78419310814392,58.53830952783346,88.34478372739326,30,84,60,3,30,19,28,15,109.78419310814392,39.0,28,58,180,30,9,1,30,21,33,109.78419310814392,0.0,21,30,90,35,0,1,36,60,15,0.0,0.0,60,102,90,24,1,0
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",64.77943720980414,59.24007791274569,98.18407156323678,30,84,57,3,30,19,28,15,29.0,59.24007791274569,48,66,0,30,9,1,36,21,33,64.77943720980414,0.0,21,36,180,35,0,1,0,0,0,0.0,59.24007791274569,0,0,270,0,0,1
B-009,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,36 ;
66,36 ;
66,72 ;
0,72 ;
0,0""",69.11906615581906,84.57574749541358,96.4772387479492,30,84,33,0,30,19,28,15,69.11906615581906,9.0,28,28,0,30,9,1,36,21,33,66.0,0.0,87,36,180,35,0,1,36,60,15,28.338311100246614,36.0,60,72,180,24,1,1
B-045,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",110.57562814237271,57.139020539635595,86.8157931597392,30,84,27,102,30,19,28,15,110.57562814237271,44.0,28,63,270,30,9,1,30,21,33,0.0,0.0,21,102,270,35,0,1,36,60,15,110.57562814237271,0.0,60,36,0,24,1,1
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",63.109392215461106,111.93912316459424,99.75308531130483,30,84,102,27,30,19,28,15,0.0,0.0,63,28,0,30,9,1,30,21,33,0.0,0.0,102,21,270,35,0,1,36,60,15,82.98221067811883,0.0,36,60,270,24,1,1
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",71.66278896727277,90.82880355803991,105.12378338995615,30,84,27,0,30,19,28,15,0.0,39.0,28,58,90,30,9,1,30,21,33,0.0,90.82880355803991,21,30,90,35,0,1,36,60,15,60.0,90.82880355803991,96,60,180,0,1,1
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",73.9462451573514,96.68205540991148,89.59404947589483,30,84,100,39,30,19,28,15,73.9462451573514,45.0,28,64,90,30,9,1,36,21,33,64.0,96.68205540991148,100,21,180,35,0,1,36,60,15,0.0,0.0,60,36,90,24,1,0
B-023,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",67.04162814429228,59.56144010600731,102.12782536906451,30,84,57,33,30,19,28,15,29.0,59.56144010600731,48,28,180,30,9,1,36,21,33,0.0,0.0,21,66,0,35,0,1,0,0,0,67.04162814429228,0.0,0,0,270,0,0,1
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",71.843291565758,101.96285278233292,87.46179019679734,30,84,27,0,30,19,28,15,0.0,0.0,28,58,270,30,9,1,30,21,33,0.0,0.0,21,30,180,35,0,1,36,60,15,90.96905449150299,0.0,96,60,90,0,1,1
B-056,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""21,0 ;
87,0 ;
87,72 ;
0,72 ;
0,36 ;
21,36 ;
21,0""",76.35226982593377,86.93507524968469,91.27665580892109,30,84,24,72,30,19,28,15,0.0,45.0,87,64,180,30,9,1,36,21,33,76.35226982593377,36.0,21,72,270,35,0,1,36,66,15,21.0,86.93507524968469,87,36,270,24,1,0
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",108.09338688995737,74.17958954508181,89.303055617512,30,84,3,100,30,19,28,15,0.0,0.0,28,28,180,30,9,1,36,21,33,51.0,0.0,72,100,270,35,0,1,36,60,15,35.778861510723075,0.0,72,60,180,24,1,1
B-043,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",103.43102894374223,61.767383671160786,104.27526730280053,30,84,27,0,30,19,28,15,103.43102894374223,39.0,28,58,180,30,9,1,30,21,33,0.0,0.0,21,30,270,35,0,1,36,60,15,0.0,66.0,60,102,0,24,1,1
B-031,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",95.46360777693468,36.61841046281223,95.10915166248898,30,84,0,24,30,19,28,15,9.0,36.61841046281223,28,87,270,30,9,1,36,21,33,0.0,0.0,36,21,90,35,0,1,0,0,0,31.95967457627047,0.0,0,0,0,0,0,1
B-020,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",68.97006715639561,52.01897792442689,87.89686860085779,30,84,0,33,30,19,28,15,68.97006715639561,0.0,28,28,180,30,9,1,36,21,33,36.0,52.01897792442689,57,66,90,35,0,1,0,0,0,0.0,52.01897792442689,0,0,270,0,0,1
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",73.91705746268607,93.47573221867023,99.58926210252653,30,84,0,3,30,19,28,15,72.0,93.47573221867023,100,28,270,30,9,1,36,21,33,0.0,51.0,36,72,0,35,0,1,36,60,15,36.67502068262662,36.0,100,72,90,24,1,1
B-052,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",98.7976087617579,75.94119143317658,97.88457192098804,30,84,39,100,30,19,28,15,98.7976087617579,0.0,64,28,180,30,9,1,36,21,33,0.0,0.0,21,100,270,35,0,1,36,60,15,126.09253905806243,0.0,36,60,270,24,1,0
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",85.85534500546427,39.560077537165476,92.3668254626151,30,84,0,33,30,19,28,15,0.0,0.0,28,28,180,30,9,1,36,21,33,85.85534500546427,66.0,36,87,0,35,0,1,0,0,0,0.0,39.560077537165476,0,0,180,0,0,1
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",94.36545532380597,33.88724423740521,95.86878876669702,30,84,36,24,30,19,28,15,9.0,0.0,28,87,180,30,9,1,36,21,33,0.0,0.0,36,21,270,35,0,1,0,0,0,27.461770605842396,33.88724423740521,0,0,180,0,0,1
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",55.66922256266455,67.08909212567738,89.60851918743836,30,84,3,0,30,19,28,15,38.0,67.08909212567738,66,28,0,30,9,1,36,21,33,55.66922256266455,36.0,36,57,180,35,0,1,0,0,0,55.66922256266455,0.0,0,0,270,0,0,1
B-016,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",66.07426191790222,56.11674385406104,101.2251039054745,30,84,60,33,30,19,28,15,0.0,0.0,28,28,270,30,9,1,30,21,33,0.0,36.0,21,66,90,35,0,1,0,0,0,28.751722964897624,0.0,0,0,270,0,0,0
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",52.511319303686015,69.63936835313936,96.63282524125611,30,84,3,0,30,19,28,15,38.0,0.0,66,28,0,30,9,1,36,21,33,0.0,0.0,36,57,0,35,0,1,0,0,0,30.34769030770198,0.0,0,0,180,0,0,1
B-025,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",62.66360433474126,71.37030139479882,104.18565767437917,30,84,3,60,30,19,28,15,0.0,0.0,57,28,180,30,9,1,30,21,33,0.0,71.37030139479882,30,21,180,35,0,1,0,0,0,25.68380483565771,0.0,0,0,0,0,0,1
B-005,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",35.60702913175295,84.67218773885405,95.98775615196703,30,84,33,0,30,19,28,15,0.0,9.0,28,28,0,30,9,1,36,21,33,35.60702913175295,0.0,87,36,0,35,0,1,0,0,0,29.918050967566877,0.0,0,0,90,0,0,1
B-003,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",53.13978839714676,61.63333808076223,93.85853951519277,30,84,33,0,30,19,28,15,0.0,0.0,28,28,90,30,9,1,36,21,33,0.0,36.0,66,57,270,35,0,1,0,0,0,0.0,61.63333808076223,0,0,180,0,0,1
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",53.94234468568111,70.01655062069821,105.00857488528268,30,84,66,3,30,19,28,15,0.0,0.0,28,28,0,30,9,1,36,21,33,30.0,70.01655062069821,66,57,90,35,0,1,0,0,0,53.94234468568111,0.0,0,0,270,0,0,1
B-049,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",77.72094523449809,107.38406101342845,95.71323066305712,30,84,0,39,30,19,28,15,0.0,45.0,100,64,270,30,9,1,36,21,33,0.0,0.0,36,21,180,35,0,1,36,60,15,40.0,107.38406101342845,100,36,0,24,1,1
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",66.6533225331214,63.075738917123545,100.4770624258929,30,84,60,3,30,19,28,15,0.0,39.0,28,58,0,30,9,1,30,21,33,0.0,0.0,21,30,180,35,0,1,0,0,0,20.862704612786565,0.0,0,0,180,0,0,1
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",63.50601849100858,55.56446240855208,102.35310179958958,30,84,0,3,30,19,28,15,63.50601849100858,38.0,28,66,90,30,9,1,36,21,33,36.0,0.0,57,36,270,35,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",69.92594388213281,109.85532438351768,103.68068733890496,30,84,100,39,30,19,28,15,0.0,45.0,28,64,180,30,9,1,36,21,33,64.0,0.0,100,21,90,35,0,1,36,60,15,0.0,109.85532438351768,60,36,270,24,1,1
B-026,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",37.54272569855716,79.11943211512218,92.64949676547127,30,84,24,0,30,19,28,15,37.54272569855716,9.0,87,28,180,30,9,1,36,21,33,0.0,79.11943211512218,21,36,180,35,0,1,0,0,0,32.42799510482286,79.11943211512218,0,0,90,0,0,1
B-013,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",70.07481734570618,65.29036436302479,98.64411175641774,30,84,0,3,30,19,28,15,0.0,39.0,60,58,270,30,9,1,30,21,33,70.07481734570618,0.0,60,30,270,35,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0
B-013,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",61.460728477517,58.11406266717839,95.5306120013825,30,84,0,3,30,19,28,15,0.0,39.0,60,58,270,30,9,1,30,21,33,0.0,0.0,60,30,0,35,0,1,0,0,0,61.460728477517,0.0,0,0,180,0,0,1
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",71.6518258807919,104.08868750168514,88.28948922653774,30,84,27,66,30,19,28,15,0.0,9.0,28,28,180,30,9,1,30,21,33,71.6518258807919,36.0,21,66,0,35,0,1,36,60,15,60.0,104.08868750168514,96,66,180,0,1,1
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",63.685878200701744,107.23647443799025,99.70670879446972,30,84,102,27,30,19,28,15,0.0,0.0,63,28,180,30,9,1,30,21,33,72.0,0.0,102,21,270,35,0,1,36,60,15,0.0,107.23647443799025,36,60,180,24,1,1
B-034,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",57.04537253495168,101.06369943758091,91.74328967564372,30,84,3,60,30,19,28,15,0.0,0.0,58,28,0,30,9,1,30,21,33,0.0,0.0,30,21,270,35,0,1,36,60,15,80.4258029842607,0.0,102,60,90,24,1,1
B-003,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",52.73552373471482,67.98904676861065,94.58001428017567,30,84,33,0,30,19,28,15,52.73552373471482,9.0,28,28,0,30,9,1,36,21,33,0.0,36.0,66,57,0,35,0,1,0,0,0,0.0,0.0,0,0,270,0,0,0
B-006,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",62.67056705867816,110.98987391400814,97.42898970964394,30,84,3,0,30,19,28,15,40.0,0.0,59,60,90,30,9,1,30,21,33,0.0,0.0,30,60,180,35,0,1,36,60,15,66.0,0.0,102,60,90,24,1,1
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",78.92295082905079,94.07558725101049,93.88077459578189,30,84,100,39,30,19,28,15,78.92295082905079,45.0,28,64,0,30,9,1,36,21,33,64.0,0.0,100,21,270,35,0,1,36,60,15,109.30470702494762,0.0,60,36,270,24,1,1
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",90.32983576821951,77.65927445185756,98.24554131641275,30,84,3,100,30,19,28,15,9.0,0.0,28,28,270,30,9,1,36,21,33,51.0,77.65927445185756,72,100,0,35,0,1,36,60,15,90.32983576821951,0.0,72,60,90,24,1,1
B-037,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",95.98759423903093,60.91831655415857,95.9901321375489,30,84,60,69,30,19,28,15,0.0,60.91831655415857,28,64,270,30,9,1,30,21,33,95.98759423903093,72.0,21,102,180,35,0,1,36,60,15,21.791473190179158,60.91831655415857,60,36,270,24,1,1
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",68.19658071259376,87.37246503041183,104.91696920432041,30,84,39,0,30,19,28,15,68.19658071259376,38.0,96,57,180,30,9,1,30,21,33,75.0,87.37246503041183,96,30,90,35,0,1,36,60,15,0.0,0.0,36,60,270,0,1,1
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",69.59770614909858,58.56793132426777,99.23046568334452,30,84,0,3,30,19,28,15,9.0,0.0,28,66,90,30,9,1,36,21,33,0.0,0.0,57,36,270,35,0,1,0,0,0,84.08018975545261,0.0,0,0,180,0,0,1
B-039,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",103.24801140933255,55.45306403592371,103.09729618169375,30,84,0,3,30,19,28,15,103.24801140933255,39.0,60,58,270,30,9,1,30,21,33,103.24801140933255,0.0,60,30,90,35,0,1,36,60,15,0.0,0.0,60,102,0,24,1,1
B-033,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",54.70329094932716,110.0079094175412,90.18136507487333,30,84,69,0,30,19,28,15,0.0,32.0,63,60,180,30,9,1,30,21,33,0.0,39.0,102,60,180,35,0,1,36,60,15,29.94710016214806,0.0,36,60,90,24,1,1
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",109.9275320483605,68.13343285257646,96.56232371245466,30,84,3,0,30,19,28,15,9.0,0.0,28,100,90,30,9,1,36,21,33,0.0,0.0,72,36,90,35,0,1,36,60,15,65.11225661159597,0.0,72,100,0,24,1,1
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",56.6742618192258,65.23519964147108,102.2612263423183,30,84,3,0,30,19,28,15,38.0,0.0,57,60,90,30,9,1,30,21,33,0.0,0.0,30,60,180,35,0,1,0,0,0,34.85050248076971,0.0,0,0,90,0,0,0
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",70.59997333278947,60.273206693646394,95.85685824420614,30,84,57,3,30,19,28,15,29.0,60.273206693646394,48,66,0,30,9,1,36,21,33,0.0,0.0,21,36,180,35,0,1,0,0,0,29.505609568563493,0.0,0,0,90,0,0,1
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",54.923118981157245,64.0669909765257,89.3836763742545,30,84,3,0,30,19,28,15,0.0,9.0,66,28,90,30,9,1,36,21,33,0.0,0.0,36,57,180,35,0,1,0,0,0,94.57352727830337,0.0,0,0,0,0,0,0
B-049,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",77.06838573840099,98.5051787106434,99.73507585038301,30,84,0,39,30,19,28,15,77.06838573840099,45.0,100,64,270,30,9,1,36,21,33,77.06838573840099,0.0,36,21,180,35,0,1,36,60,15,0.0,0.0,100,36,180,24,1,1
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",65.79047666715145,90.82564917878766,96.78876355611439,30,84,39,0,30,19,28,15,68.0,0.0,96,57,90,30,9,1,30,21,33,75.0,90.82564917878766,96,30,180,35,0,1,36,60,15,98.71467424438175,0.0,36,60,0,0,1,1
B-005,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",39.03316909758463,92.72828202042933,99.699394914373,30,84,33,0,30,19,28,15,0.0,92.72828202042933,28,28,270,30,9,1,36,21,33,66.0,0.0,87,36,180,35,0,1,0,0,0,0.0,0.0,0,0,180,0,0,0
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",59.88576147705412,96.59407585164982,86.69782050610016,30,84,27,66,30,19,28,15,0.0,9.0,28,28,270,30,9,1,30,21,33,0.0,0.0,21,66,180,35,0,1,36,60,15,86.07330673042085,0.0,96,66,270,0,1,1
